bids_notional_0,asks_distance_14,bids_limit_notional_10,asks_distance_12,bids_distance_7,asks_distance_7,asks_limit_notional_7,bids_limit_notional_8,asks_distance_8,asks_distance_11,bids_distance_9,asks_distance_13,bids_distance_5,asks_distance_6,asks_notional_0,asks_limit_notional_11,asks_limit_notional_13,bids_distance_8,bids_limit_notional_7,asks_cancel_notional_13,bids_distance_2,bids_distance_11,bids_market_notional_7,bids_distance_3,bids_distance_10,bids_distance_6,asks_market_notional_0,bids_distance_4,asks_limit_notional_3,asks_limit_notional_14,anomaly_score,is_anomaly
62902.8515625,0.0002610363590065,1123.0,0.0002574763493612,-0.0004936817567795,0.0001923285162774,29188.830078125,82880.1484375,0.0002042544947471,0.0002564083551988,-0.0005324856610968,0.0002589003415778,-0.0004853158025071,0.0001921505172504,102597.84375,2321.580078125,436900.6875,-0.0004993777838535,8422.830078125,367642.15625,-0.0001387506490573,-0.0006157894968055,0.0,-0.000160822601174,-0.0005367576377466,-0.0004931477596983,12196.41015625,-0.0002971702488139,114815.2265625,64.23999786376953,-0.03781930756435392,0
172.52000427246094,0.0003206934779882,5182.60009765625,0.0002333125012228,-0.0005185908521525,0.0002053719508694,83863.03125,5744.85986328125,0.0002107109175994,0.000230820995057,-0.000631776812952,0.0003034308319911,-0.0003781762497965,0.0001993211335502,56194.2109375,89268.5703125,19998.41015625,-0.0006002769223414,1684.8499755859375,0.0,-0.0002388294233242,-0.0007248526671901,0.0,-0.000288837676635,-0.000724674668163,-0.0003783542197197,0.0,-0.0003276341012679,5000.0,19673.060546875,-0.03217343230426495,0
353.57000732421875,0.0003435507242102,14991.83984375,0.000274538208032,-0.000344973639585,0.000192007762962,251352.3125,497.510009765625,0.0002236681466456,0.0002307828399352,-0.0005121689173392,0.0002747160615399,-0.0002503482392057,0.0001918298949021,79132.859375,2811.72998046875,229025.09375,-0.0003857052652165,9106.9296875,200079.9375,-4.98917797813192e-05,-0.0005605488549917,0.0,-0.0002062371495412,-0.0005402719834819,-0.0002563957241363,1009.77001953125,-0.0002158419811166,2811.300048828125,174.5399932861328,-0.04834314742100715,0
93891.1796875,0.0002660203026607,29389.080078125,0.0002472027263138,-0.0003141294291708,0.000147078957525,89914.9765625,293.5799865722656,0.0001529372675577,0.0002326457179151,-0.0003508769732434,0.000250220648013,-0.0002869681920856,0.0001410431286785,12713.25,20003.919921875,8451.66015625,-0.0003437759878579,117544.8125,0.0,-0.0001208053508889,-0.0003704046539496,0.0,-0.0001364274939987,-0.000360108242603,-0.0002871457254514,411.9400024414063,-0.0001655414962442,3379.969970703125,8451.7900390625,-0.0522606658489535,0
128667.359375,0.0003831341746263,23979.75,0.0003811798524111,-6.795678928028792e-05,0.0002553931844886,11715.259765625,2251.27001953125,0.0002816875639837,0.0003221951483283,-9.371819032821804e-05,0.000381357531296,-3.366748205735348e-05,0.0002523728762753,21833.80078125,2815.199951171875,34910.48046875,-7.151009049266577e-05,121709.3203125,0.0,-1.0038062100647949e-05,-0.000301763677271,0.0,-2.744921403063927e-05,-0.0001507486012997,-6.777912494726479e-05,21.709999084472656,-2.9936521968920715e-05,216.94000244140625,108.4800033569336,-0.023337798497152618,0
567.3499755859375,0.0004093669413123,19746.779296875,0.0003631238068919,-0.0003586943785194,0.0002770159044303,24965.0390625,5000.0,0.0003030608932022,0.0003528475644998,-0.0003760577237699,0.0003849165514111,-0.0003583400393836,0.0002665624488145,105759.2890625,2823.0400390625,1693.8800048828125,-0.0003675532352644,418716.53125,0.0,-0.0001473224983783,-0.0003834991366602,0.0,-0.0003574541478883,-0.0003796012606471,-0.0003585172235034,0.0,-0.0003576313320081,5000.0,30023.08984375,-0.05101827079252502,0
64544.0390625,0.0003192538861185,2261.77001953125,0.0002939682162832,-0.0001088345452444,0.0002204098418587,8480.4501953125,19791.650390625,0.0002319033374078,0.0002773468440864,-0.000149680650793,0.0003024557081516,-6.60433797747828e-05,0.0001914108725031,18446.349609375,589.3300170898438,2828.5400390625,-0.0001090113655664,5654.759765625,0.0,-9.72526436271437e-07,-0.0002296046441188,0.0,-3.828217450063676e-05,-0.0001671861245995,-7.046396058285609e-05,694.8300170898438,-5.242801489657722e-05,64.5199966430664,20011.470703125,-0.05120715776630286,0
1936.199951171875,0.000185374636203,919.780029296875,0.0001196565426653,-0.0004094538744539,8.582323062000796e-05,20006.330078125,19745.44921875,8.74174729688093e-05,0.0001109767908928,-0.0004354931297712,0.0001430387201253,-0.0003779233666136,6.899514846736565e-05,226023.671875,19760.830078125,2823.070068359375,-0.0004269905039109,919.8099975585938,0.0,-0.0002647323417477,-0.0004586981667671,0.0,-0.0002649094967637,-0.000439035880845,-0.0003786318993661,0.0,-0.0002721721248235,114462.0390625,3117.889892578125,-0.04237437927820048,0
171157.09375,0.0002482260752003,916.52001953125,0.0002332034928258,-7.979642396094278e-05,0.0001365287607768,15531.98046875,916.5399780273438,0.0001379426539642,0.000206516313483,-9.570268593961372e-05,0.0002335569733986,-5.3285981266526505e-05,9.499573934590444e-05,32219.2890625,14113.2998046875,86040.921875,-8.368461567442864e-05,19801.939453125,0.0,-2.624533408379648e-05,-0.0001234502706211,0.0,-3.7026245991000906e-05,-0.0001093113751267,-6.848530028946698e-05,14519.759765625,-3.720298263942823e-05,125.77999877929688,2999.56005859375,-0.06685324018155797,0
86666.25,0.0001760308514349,20000.060546875,0.0001666684547672,-7.940378418425098e-05,0.0001103173781302,3396.93994140625,231671.40625,0.000113673711894,0.0001419375767,-0.000111023975478,0.0001696714898571,-6.120892066974193e-05,0.0001013082728604,21867.580078125,522.47998046875,5661.89990234375,-7.958042988320813e-05,113098.7890625,0.0,-3.541815021890216e-05,-0.0001661385031184,0.0,-4.955007898388431e-05,-0.0001463537919335,-6.38586570858024e-05,6908.43017578125,-6.1032271332805976e-05,0.0,12812.3896484375,-0.059268149431310924,0
115529.4765625,0.0005158355925232,368397.46875,0.0005137131665833,-4.2890493205050007e-05,0.0003182739892508,456.5899963378906,5199.60009765625,0.0003722187539096,0.0005135362735018,-6.340718391584232e-05,0.0005138900014571,-2.6972373234457336e-05,0.0003159746993333,1.340000033378601,29352.66015625,2828.419921875,-6.323031266219914e-05,915.9000244140624,0.0,-1.2646062714338768e-05,-6.959756137803197e-05,0.0,-1.2822931239497848e-05,-6.729827873641625e-05,-4.12986810260918e-05,107.41999816894533,-1.4768479559279513e-05,108.77999877929688,456.6700134277344,-0.04451205658155838,0
13780.9501953125,0.0002243973867734,5647.0498046875,0.0001748263603076,-0.000229885612498,9.427345503354444e-05,920.7899780273438,29856.369140625,0.0001153411431005,0.0001486245455453,-0.0002392686874372,0.0002153683744836,-0.0001790753158275,8.2234779256396e-05,93243.4765625,2293338.0,20002.189453125,-0.0002360819780733,2823.580078125,0.0,-9.76372029981576e-05,-0.0002642312319949,0.0,-0.0001137477884185,-0.0002495369699317,-0.0001792523544281,34504.5703125,-0.0001748263603076,282.70001220703125,84339.1484375,-0.052725606501582756,0
1448.2900390625,0.0001643465220695,283.239990234375,0.0001498635392636,-0.0003282514808233,7.214997458504513e-05,64.58000183105469,4605.18017578125,8.239403541665524e-05,0.0001337909634457,-0.0003376124368514,0.0001571050233906,-0.0002777376794256,6.826430035289377e-05,90062.3671875,283.1300048828125,19819.470703125,-0.0003326670266687,24903.8203125,0.0,-0.0001261962315766,-0.0003861834120471,0.0,-0.000260075496044,-0.0003860067809,-0.0003068802470806,9.949999809265137,-0.0002775610482785,457.0,64.56999969482422,-0.04537505005398895,0
647.5499877929688,0.0003240955120418,5000.0,0.0002910587936639,-0.0001859419571701,0.0002062586572719,30510.01953125,20000.25,0.0002324053639313,0.0002412387111689,-0.0002239253517473,0.0002919421240221,-0.0001781686150934,0.0001907119585666,56709.140625,1698.52001953125,2831.010009765625,-0.0002013119810726,429744.46875,0.0,-0.0001560852397233,-0.0002983021258842,4152.740234375,-0.0001756952697178,-0.0002702120982576,-0.0001857652969192,36120.921875,-0.0001760486047714,5000.0,8493.2998046875,-0.061829597267788694,0
8779.7900390625,0.0003616400645114,5.670000076293945,0.0003406524192541,-0.0001840387267293,0.0002103173610521,22684.779296875,5000.0,0.0002295413432875,0.0003254848707001,-0.0002752203436102,0.0003547617525327,-0.0001485889952164,0.00018968245422,1335.489990234375,2835.919921875,918.8699951171876,-0.0002108464686898,19841.359375,0.0,-4.409169207519881e-07,-0.0003223102539777,0.0,-0.0001244267477886,-0.0003157846804242,-0.0001626983430469,1158.22998046875,-0.0001344796619378,1701.300048828125,17407.7890625,-0.042618979241014265,0
106324.9609375,0.0003088923112954,283.8399963378906,0.0002884463756345,-0.0002040187391685,0.0001853353751357,145098.234375,19998.599609375,0.0002323962835362,0.0002819248184096,-0.0002949679037556,0.0002928528119809,-0.0001678858243394,0.0001729973155306,4994.91015625,20010.7109375,67982.7421875,-0.0002352164156036,3970.639892578125,0.0,-8.345820242539048e-05,-0.0003298670053482,0.0,-0.000133162990096,-0.0003296907525509,-0.0001985547423828,5827.9599609375,-0.0001352780818706,283.9700012207031,1135.050048828125,-0.05991938545760489,0
36.09000015258789,0.0001962481182999,1707.9100341796875,0.0001497613411629,-0.0001976568019017,9.781590779311956e-05,243896.15625,1858.1500244140625,0.0001029224076773,0.0001094375984393,-0.0002201958413934,0.0001723003806546,-0.000166137368069,8.795507892500609e-05,6303.1201171875,3407.7900390625,20011.240234375,-0.0001978328946279,5000.0,0.0,-7.89746773079969e-05,-0.0002987303014378,0.0,-8.86594207258895e-05,-0.0002568217751104,-0.0001823373022489,5233.66015625,-9.429418423678726e-05,16115.2900390625,1704.0400390625,-0.06352813410174574,0
252327.9375,0.0003286484279669,41.790000915527344,0.0003166687383782,-0.0001662180584389,0.0002650504175107,5000.0,19863.599609375,0.0002812582242768,0.0003143784997519,-0.0002250594261568,0.0003284722624812,-8.605991024523973e-05,0.0002137844421667,1771.199951171875,25551.279296875,4939.97998046875,-0.0001697414991213,5000.0,0.0,-2.5104476662818342e-05,-0.0002331633295398,0.0,-3.919821756426245e-05,-0.0002252356061944,-0.0001371497201034,18373.01953125,-5.346813122741878e-05,20011.5703125,24927.05078125,-0.03663433869926591,0
4418.6201171875,0.0003933862026315,176233.015625,0.0002499999827705,-0.0002064373693428,0.0001156084545073,3005.449951171875,682.1699829101562,0.0001443562505301,0.0002482363197486,-0.000235008803429,0.0003932098334189,-0.0001630511251278,0.0001032627769745,136006.203125,22685.630859375,5284.5400390625,-0.0002078483084915,236652.4375,0.0,-0.0001044973469106,-0.0003059082664549,0.0,-0.0001191357951029,-0.0002935625961981,-0.0002062610001303,11428.8095703125,-0.0001540564262541,3402.22998046875,30026.560546875,-0.060585490557413246,0
57028.171875,0.0002538295520935,19995.98046875,0.0002416626666672,-0.0002610591473057,0.000151204469148,20010.599609375,113.38999938964844,0.0001764199114404,0.0002349620481254,-0.0003040840965695,0.0002536532119847,-0.0002596484846435,0.0001406245719408,34775.94140625,98685.34375,87921.3125,-0.000272344390396,1692.050048828125,0.0,-0.0001801228791009,-0.0004040641942992,0.0,-0.000198990383069,-0.0003751457843463,-0.0002598248247522,122.8000030517578,-0.0002166235499316,16526.25,11435.7998046875,-0.05829027226427458,0
18085.390625,0.0001874151348602,101694.0,0.0001540772937005,-0.0002226932847406,6.07666042924393e-05,20009.650390625,5000.0,7.43486889405176e-05,0.0001441994099877,-0.0002667909720912,0.000154253677465,-0.0001226797467097,6.00610401306767e-05,2100.510009765625,20010.380859375,44082.9296875,-0.0002472116029821,19837.890625,8979.2900390625,-7.417229790007696e-05,-0.0003177678736392,0.0,-7.452507998095825e-05,-0.0002669673413038,-0.0001290298096137,490.1499938964844,-8.704882202437147e-05,2834.75,5000.0,-0.058969674995678845,0
3518.6298828125,0.0001247607870027,919.780029296875,0.000118421499792,-0.000129867446958,6.629843119299039e-05,567.9199829101562,3908.81005859375,7.334208930842578e-05,0.0001170127652585,-0.0002094607771141,0.0001226476888405,-4.07651714340318e-05,6.242442032089457e-05,19874.80078125,1703.8599853515625,56.79999923706055,-0.0001645574520807,103881.359375,0.0,-3.741943146451376e-05,-0.0002239002787973,0.0,-3.759552419069223e-05,-0.0002096368698403,-0.0001022210853989,140.8699951171875,-4.041298598167487e-05,56790.98828125,17.450000762939453,-0.05985008718073609,0
108.91999816894533,0.0002960872079711,20001.30078125,0.000278313178569,-0.0001655096712056,0.000133657202241,540957.125,519961.46875,0.0001405204384354,0.0002105606836266,-0.0001667415344854,0.000278489140328,-0.0001410483819199,8.49105927045457e-05,56825.76953125,20007.859375,5000.0,-0.0001665655581746,118637.9296875,0.0,-7.523167005274445e-05,-0.0001869792904471,0.0,-0.0001127155192079,-0.0001677974214544,-0.0001412243582308,0.0,-0.0001208106186822,19537.990234375,20009.5703125,-0.01844303967076777,0
15207.0498046875,0.0002932838106062,20003.2890625,0.0002575368271209,-0.0002689828979782,0.0001518806966487,2896.6298828125,5000.0,0.0001548742875456,0.0002318271726835,-0.0002945164742413,0.0002857118088286,-0.0002321793581359,0.0001499436621088,3317.909912109375,16142.4599609375,568.0399780273438,-0.0002746178943198,567.1599731445312,0.0,-0.0001407867966918,-0.0003357223758939,0.0,-0.0002133373491233,-0.0003096605069003,-0.0002337641926715,74952.453125,-0.0002320032654097,20009.5,29475.9296875,-0.05700960844186531,0
24839.4609375,0.0002047614398179,919.3800048828124,0.0002024716377491,-0.0003317575610708,0.0001258512202184,1135.6099853515625,284.0199890136719,0.0001276126131415,0.000140294607263,-0.0003754399949684,0.000202647774131,-0.0003307007427792,0.0001105271439882,49588.671875,28390.669921875,56.7599983215332,-0.0003752638585865,12719.7197265625,0.0,-5.962300929240882e-05,-0.0003972812264692,0.0,-0.0002824386756401,-0.0003812525828834,-0.0003315814246889,221822.15625,-0.0003222460800316,20009.19921875,19874.75,0.0030757949388339756,1
1706.97998046875,0.0002989382774103,5199.66015625,0.0002692377602215,-0.0002868120209313,0.0001954258332261,916.2899780273438,284.69000244140625,0.0002177451533498,0.0002681832993403,-0.0002871635078918,0.0002731040876824,-0.0002170421939808,0.0001817179145291,3347.4599609375,333.3800048828125,64.77999877929688,-0.0002869877789635,16534.80078125,0.0,-0.000137255017762,-0.0003405892930459,0.0,-0.0001785545464372,-0.0003404135350137,-0.0002414704213151,149.35000610351562,-0.0002159877330996,633.8699951171875,19921.439453125,-0.06655254581496978,0
365220.90625,0.0004259440174791,20002.330078125,0.0003976239531766,-3.43006740877172e-06,0.0003394007799215,2401.4599609375,920.9600219726562,0.000351010239683,0.0003891807282343,-1.5919031284283847e-05,0.0003981516638305,-3.078265535805258e-06,0.0003392248763702,45716.73046875,5000.0,14347.7099609375,-1.4335922969621606e-05,7615102.0,14218.2099609375,-1.1433558029239066e-06,-2.8583894163602963e-05,6182.31982421875,-1.8469593214831548e-06,-2.471407606208232e-05,-3.2541665859753266e-06,72784.8828125,-2.9023647130088648e-06,18864.279296875,3412.4599609375,0.05075063066199276,1
310467.90625,0.0005373990861698,11649.6796875,0.0004954986507073,-6.425902029150166e-06,0.0003928602673113,920.5399780273438,125373.9765625,0.0003937405417673,0.0004745484620798,-2.3679009245825e-05,0.0005002520629204,-5.721693469240563e-06,0.0003786000597756,20192.779296875,20011.869140625,2841.489990234375,-2.2798747522756457e-05,478625.25,0.0,-1.4964429055908113e-06,-2.9840832212357785e-05,31.14999961853028,-1.672495045568212e-06,-2.403111284365877e-05,-5.897745722904801e-06,23.34000015258789,-4.841433110414073e-06,66481.7890625,3978.22998046875,0.005615656228141197,1
1530.4000244140625,0.0001504032697994,5000.0,0.0001500508369645,-0.0003444208414293,5.207283902564086e-05,1702.510009765625,283.8999938964844,5.700698238797486e-05,0.0001489935239078,-0.0003504123014863,0.0001502270606579,-0.0002656507713254,4.290942888474092e-05,387498.125,5675.58984375,23328.7890625,-0.0003502361068967,612.6599731445312,0.0,-0.0002360459038754,-0.0003779025573749,0.0,-0.000253139209235,-0.000374730589101,-0.000319926359225,34376.37890625,-0.0002540202985983,919.3300170898438,152673.5625,-0.03415169972982718,0
32224.919921875,0.0001749201182974,5000.0,0.0001678775297477,-0.0002633045078255,0.0001192837225971,31.3799991607666,919.8699951171876,0.0001330167578998,0.0001662929571466,-0.0002819673682097,0.0001735115947667,-0.0002453459310345,0.0001074874016921,51880.75,2840.340087890625,64.70999908447266,-0.0002634805859997,5248.4599609375,0.0,-9.269797737943009e-05,-0.0003069685189984,0.0,-0.0002096048265229,-0.0003037993446923,-0.0002493954089004,13244.009765625,-0.0002451698819641,2840.080078125,64.70999908447266,-0.04907928265957262,0
14846.1201171875,0.0003490547242108,149.72000122070312,0.0003487022186163,-0.0001477820624131,0.000161176736583,56748.1015625,108476.9921875,0.0002270926634082,0.0003030545776709,-0.0001772151008481,0.0003488784714136,-0.0001296287518925,0.0001506020053057,23836.80078125,86445.2890625,119760.9609375,-0.0001578280789544,109446.6328125,0.0,-2.8992426450713538e-05,-0.0001980121014639,0.0,-4.326833368395455e-05,-0.0001773913536453,-0.0001298050046898,1909.6600341796875,-5.965918899164535e-05,56746.19921875,240428.34375,-0.050157356081106996,0
337210.0,0.0002495853696018,49.40999984741211,0.0002291607379447,-3.794401709455997e-05,0.0001773948897607,20007.169921875,920.030029296875,0.000204686410143,0.0002235263673355,-8.618838910479099e-05,0.000230569334235,-2.403414691798389e-05,0.0001749298535287,47134.62109375,348.9599914550781,64.70999908447266,-4.269802593626082e-05,20002.869140625,0.0,-9.684088126959978e-07,-0.0001076694534276,0.0,-1.417398379999213e-05,-9.816144302021712e-05,-2.8612079404410903e-05,48030.0390625,-1.435005833627656e-05,43351.26953125,2944.7900390625,-0.03257912598116658,0
145667.265625,0.0002615097619127,81680.640625,0.0002368805144215,-0.0001524373947177,0.0001550762535771,2899.43994140625,99038.3671875,0.000180409188033,0.0002323065127711,-0.0001540207158541,0.0002412785834167,-7.133683538995683e-05,0.000141178315971,45269.6015625,37459.71875,5000.0,-0.0001526133273728,29657.05078125,0.0,-5.040198084316216e-05,-0.0001591224863659,0.0,-5.7262983318651095e-05,-0.0001585947175044,-0.0001522614766145,4417.330078125,-6.764244608348235e-05,20009.8203125,1705.739990234375,-0.06356800548540709,0
57987.05859375,0.0004190935869701,16369.2001953125,0.0003388472541701,-2.8596561605809256e-05,0.0002177738060709,284.45001220703125,920.530029296875,0.0002179497823817,0.0003261767851654,-5.217772559262812e-05,0.0004189176252111,-1.469423295930028e-05,0.0002036954974755,36649.71875,15746.2099609375,5251.27978515625,-4.267486656317488e-05,920.5399780273438,0.0,-6.9511638685071375e-06,-8.315000013681129e-05,0.0,-8.886931027518585e-06,-8.209412771975622e-05,-2.366915396123659e-05,108069.953125,-1.4342274880618788e-05,31638.080078125,20009.33984375,-0.052819688577018464,0
331166.53125,0.0004498372436501,920.2999877929688,0.0004320584994275,-5.192799562792061e-06,0.0003947407822124,64.7300033569336,1597592.25,0.000394916802179,0.0004273057857062,-7.657178684894461e-06,0.0004354030243121,-3.6085555166209815e-06,0.0003716812061611,70897.359375,33003.33984375,8.760000228881836,-5.36882635060465e-06,103034.171875,0.0,-1.1441761671449058e-06,-2.8428376026568003e-05,0.0,-2.376365728196106e-06,-1.4346208445203956e-05,-4.840745077672182e-06,77745.8515625,-2.552392970756045e-06,90.9000015258789,23927.529296875,-0.014111651791948787,0
3856.449951171875,0.0002848522562999,2003.3399658203125,0.0002010255557252,-0.0002394167677266,0.0001339289883617,20007.939453125,5000.0,0.0001429104158887,0.0002008494484471,-0.0002415300550637,0.0002255043509649,-0.0001853520807344,0.0001335767738055,39631.26953125,18050.900390625,65264.140625,-0.0002395928750047,919.6799926757812,40273.62890625,-0.000127413048176,-0.0002535052772145,0.0,-0.0001746095804264,-0.000243819435127,-0.0002133530069841,2421.6201171875,-0.0001747856877045,919.9400024414062,15367.3896484375,-0.07726842211680168,0
21928.869140625,0.0002594043908175,10728600.0,0.0001974860206246,-0.000234354782151,6.659310020040721e-05,30613.3203125,2975.179931640625,0.0001279822317883,0.0001539138465886,-0.0003095035499427,0.0002183018805226,-0.0002082467690343,5.1598628488136455e-05,366812.21875,22678.509765625,3402.0,-0.0003091507533099,3488.300048828125,0.0,-4.145530510868412e-06,-0.0003227339766453,0.0,-0.0001528554130345,-0.0003096799773629,-0.0002322379295947,804.02001953125,-0.0002029546012636,19536.109375,457861.75,-0.04146755896757909,0
1175.6600341796875,0.0001925516698975,19994.19921875,0.0001572696346556,-0.0003140982589684,0.0001308081118622,2834.679931640625,10970.0400390625,0.0001431568234693,0.0001555055350763,-0.0003223895328119,0.0001862008939497,-0.0002063116553472,0.0001244573504664,103918.78125,19843.220703125,20004.380859375,-0.0003222131053917,830.760009765625,0.0,-1.6758963283791672e-06,-0.0003273290058132,0.0,-0.0001839075703173,-0.0003227423585485,-0.0002973392838612,11214.8798828125,-0.0001955506304511,918.3499755859376,156.32000732421875,-0.07474090167250175,0
383052.5625,0.0006012913072481,22583.30078125,0.0005973954102955,-8.650590461911634e-05,0.0005095613887533,65.19000244140625,345.6400146484375,0.00052939489251,0.0005945620359852,-0.000178235801286,0.000597572478,-4.559932494885288e-05,0.0003974667342845,30706.33984375,3390.219970703125,108.5500030517578,-0.0001433501020073,19991.640625,0.0,-2.5677288704173407e-06,-0.0002308299735886,0.0,-1.7442847820348106e-05,-0.0002106423198711,-4.9849357310449705e-05,59261.05078125,-2.0099119865335524e-05,19766.91015625,64.48999786376953,-0.0219644333866838,0
36156.73828125,0.0003832284419331,35653.4609375,0.0003811018541455,-0.0002269243996124,0.0003564688959158,5107.759765625,26069.6796875,0.0003566461091395,0.0003807474276982,-0.000231532001635,0.0003812790673691,-0.0001625951845198,0.0003125194634776,62.18000030517578,54017.1015625,121486.1015625,-0.0002271016128361,29438.58984375,0.0,-7.000010555202607e-06,-0.0002387978311162,0.0,-5.112665894557722e-05,-0.0002317092148587,-0.0001627723977435,1381.260009765625,-8.444317063549533e-05,19754.529296875,13.210000038146973,-0.05664927792518759,0
